vehicle_id,vehicle_model,vehicle_variant,station_id,station_name,timestamp,cycle_time_sec,torque_nm,temperature_c,vibration_rms,pressure_bar,force_n,position_error_mm,voltage_v,current_a,flow_rate_lpm,queue_time_sec,ambient_temperature_c,humidity_pct,shift,production_batch,rework_flag,anomaly_flag,root_cause_station
VEH-01654,Hyundai Venue,SX_O,S7,Door and Glass Assembly,2026-08-02T08:48:07,52.56,,,,5.98,435.57,0.1521,,,,16.01,22.11,60.35,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01654,Hyundai Venue,SX_O,S8,Wheel and Tyre Assembly,2026-08-02T08:49:42,61.52,140.09,,0.8405,5.98,,0.3242,,,,12.94,22.84,60.29,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01654,Hyundai Venue,SX_O,S9,Fluid Filling,2026-08-02T08:51:18,62.72,,22.56,,6.07,503.1,,,,7.95,17.08,21.63,60.33,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01654,Hyundai Venue,SX_O,S10,Final Inspection,2026-08-02T08:52:50,64.79,134.79,27.85,0.9245,,,0.2008,12.51,14.29,,11.37,21.78,60.84,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S1,Body Preparation,2026-08-02T08:39:58,52.27,,25.92,0.9459,,429.56,0.2757,,,,15.89,22.27,60.47,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S2,Underbody Assembly,2026-08-02T08:41:17,56.09,133.13,,0.8242,,464.54,0.2826,,,,9.16,22.01,60.95,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S3,Suspension and Brake Assembly,2026-08-02T08:42:35,53.21,139.18,,0.8821,6.43,425.76,0.253,,,,10.2,21.08,59.56,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S4,Powertrain Installation,2026-08-02T08:44:01,64.32,128.91,23.06,0.9502,,488.49,0.3319,,15.11,,9.38,21.96,60.33,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S5,Electrical Installation,2026-08-02T08:45:36,57.85,,22.86,,,,0.2432,12.62,14.3,,16.11,22.29,60.38,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S6,Interior Assembly,2026-08-02T08:46:57,56.89,137.76,,,,441.88,0.2639,,,,10.72,22.01,59.1,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S7,Door and Glass Assembly,2026-08-02T08:48:21,59.93,,,,6.13,452.75,0.2929,,,,11.84,22.22,56.89,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S8,Wheel and Tyre Assembly,2026-08-02T08:49:53,59.74,135.43,,0.7895,6.93,,0.2864,,,,11.3,22.66,59.54,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S9,Fluid Filling,2026-08-02T08:51:21,58.96,,21.28,,6.82,495.61,,,,8.94,8.11,22.16,63.1,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01655,Hyundai i20,Asta,S10,Final Inspection,2026-08-02T08:52:47,53.09,139.48,23.69,0.9346,,,0.2949,12.7,15.96,,16.06,21.39,59.12,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S1,Body Preparation,2026-08-02T08:41:04,63.27,,18.83,0.7396,,479.44,0.264,,,,13.04,21.66,55.91,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S2,Underbody Assembly,2026-08-02T08:42:36,65.01,136.8,,0.8356,,509.31,0.2244,,,,12.65,22.56,61.59,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-02T08:44:07,60.23,132.32,,0.8592,6.41,427.91,0.2172,,,,12.09,21.84,60.05,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S4,Powertrain Installation,2026-08-02T08:45:23,51.04,142.71,24.71,0.922,,429.97,0.2682,,15.63,,8.86,20.92,60.51,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S5,Electrical Installation,2026-08-02T08:46:41,53.57,,28.73,,,,0.2331,12.64,14.31,,10.27,21.79,59.7,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S6,Interior Assembly,2026-08-02T08:48:06,51.32,135.44,,,,413.12,0.2683,,,,11.08,21.75,59.9,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-02T08:49:31,57.6,,,,6.37,488.26,0.2246,,,,10.38,21.43,58.77,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-02T08:51:02,62.34,132.7,,0.7736,6.03,,0.2611,,,,10.86,21.14,59.63,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S9,Fluid Filling,2026-08-02T08:52:34,65.66,,25.91,,6.28,436.42,,,,8.07,8.9,21.79,61.44,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01656,Hyundai Verna,S,S10,Final Inspection,2026-08-02T08:54:08,63.95,145.31,20.03,0.8768,,,0.2593,12.53,13.16,,13.36,21.88,61.44,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S1,Body Preparation,2026-08-02T08:41:46,52.39,,22.09,0.8576,,486.54,0.1594,,,,9.92,22.65,62.29,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S2,Underbody Assembly,2026-08-02T08:43:15,60.26,136.68,,0.8796,,421.06,0.25,,,,14.08,22.53,60.67,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S3,Suspension and Brake Assembly,2026-08-02T08:44:46,59.02,137.31,,0.912,5.92,458.65,0.2649,,,,15.71,20.81,60.53,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S4,Powertrain Installation,2026-08-02T08:46:10,55.3,136.09,22.73,0.9945,,467.41,0.2297,,14.95,,12.6,21.49,60.95,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S5,Electrical Installation,2026-08-02T08:47:42,65.58,,23.07,,,,0.2503,12.46,14.47,,11.02,22.52,57.58,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S6,Interior Assembly,2026-08-02T08:49:26,62.66,130.94,,,,442.35,0.3464,,,,16.38,20.74,62.08,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S7,Door and Glass Assembly,2026-08-02T08:50:49,57.44,,,,6.1,439.04,0.2452,,,,11.07,22.31,62.01,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S8,Wheel and Tyre Assembly,2026-08-02T08:52:24,59.89,147.19,,0.9089,6.18,,0.2107,,,,10.56,22.49,59.48,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S9,Fluid Filling,2026-08-02T08:53:50,58.9,,28.46,,6.14,429.19,,,,9.36,15.28,21.9,59.59,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01657,Hyundai Creta,EX,S10,Final Inspection,2026-08-02T08:55:22,58.85,138.01,23.77,0.8039,,,0.212,12.7,15.0,,10.08,20.94,60.98,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S1,Body Preparation,2026-08-02T08:42:53,50.49,,24.13,0.8817,,377.14,0.2997,,,,15.72,22.05,58.78,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S2,Underbody Assembly,2026-08-02T08:44:26,65.09,133.81,,0.9783,,413.59,0.2754,,,,9.63,21.31,58.71,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S3,Suspension and Brake Assembly,2026-08-02T08:45:50,60.97,137.16,,0.7286,6.46,441.28,0.2932,,,,6.1,21.72,57.27,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S4,Powertrain Installation,2026-08-02T08:47:21,59.18,133.2,23.5,0.9206,,455.79,0.1984,,15.02,,11.09,22.72,62.95,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S5,Electrical Installation,2026-08-02T08:48:50,54.73,,27.48,,,,0.1908,12.6,14.35,,10.2,22.97,61.97,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S6,Interior Assembly,2026-08-02T08:50:27,60.05,138.23,,,,415.8,0.2408,,,,14.97,22.31,61.8,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S7,Door and Glass Assembly,2026-08-02T08:51:53,60.93,,,,6.21,431.42,0.2462,,,,6.27,22.41,60.94,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S8,Wheel and Tyre Assembly,2026-08-02T08:53:16,53.33,137.72,,0.949,6.34,,0.2845,,,,12.23,21.36,60.4,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S9,Fluid Filling,2026-08-02T08:54:47,62.74,,24.44,,6.58,459.31,,,,8.04,5.39,21.62,58.27,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01658,Hyundai Venue,HX4,S10,Final Inspection,2026-08-02T08:56:19,63.33,133.12,24.08,0.8366,,,0.2597,12.56,13.74,,15.45,22.55,58.01,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S1,Body Preparation,2026-08-02T08:44:03,66.06,,21.42,0.926,,428.04,0.2015,,,,9.05,21.59,62.2,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S2,Underbody Assembly,2026-08-02T08:45:24,55.47,136.35,,0.8726,,443.15,0.2722,,,,11.58,21.66,57.76,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S3,Suspension and Brake Assembly,2026-08-02T08:46:42,55.03,136.81,,0.7914,5.79,490.4,0.2573,,,,8.47,21.12,60.13,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S4,Powertrain Installation,2026-08-02T08:48:09,64.36,132.05,24.57,0.9007,,419.04,0.2064,,14.96,,8.57,21.75,59.27,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S5,Electrical Installation,2026-08-02T08:49:38,58.14,,26.3,,,,0.3346,12.68,14.39,,11.01,23.05,58.31,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S6,Interior Assembly,2026-08-02T08:51:01,58.08,133.65,,,,432.34,0.2535,,,,13.24,22.34,59.93,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S7,Door and Glass Assembly,2026-08-02T08:52:36,58.41,,,,6.57,414.91,0.1572,,,,13.43,23.26,59.81,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S8,Wheel and Tyre Assembly,2026-08-02T08:54:05,60.89,132.38,,0.808,5.67,,0.2898,,,,11.88,22.4,60.17,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S9,Fluid Filling,2026-08-02T08:55:36,59.01,,23.68,,6.01,443.07,,,,8.26,9.47,22.45,57.85,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01659,Hyundai Venue,SX,S10,Final Inspection,2026-08-02T08:56:51,54.18,139.4,26.14,0.7967,,,0.3123,12.42,16.22,,8.5,22.46,61.25,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S1,Body Preparation,2026-08-02T08:44:47,61.03,,23.58,0.8189,,444.14,0.2197,,,,8.79,22.65,59.33,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S2,Underbody Assembly,2026-08-02T08:46:21,58.94,121.52,,0.9202,,474.07,0.2068,,,,12.01,22.5,60.89,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S3,Suspension and Brake Assembly,2026-08-02T08:47:49,55.18,136.42,,0.8004,6.05,450.06,0.22,,,,10.53,22.52,60.31,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S4,Powertrain Installation,2026-08-02T08:49:13,49.49,128.1,27.75,0.7492,,465.91,0.2361,,13.39,,12.02,21.7,59.55,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S5,Electrical Installation,2026-08-02T08:50:43,58.78,,22.8,,,,0.2581,12.41,14.18,,14.0,22.29,59.36,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S6,Interior Assembly,2026-08-02T08:52:09,51.98,141.16,,,,401.02,0.2452,,,,12.71,22.4,59.45,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S7,Door and Glass Assembly,2026-08-02T08:53:39,62.01,,,,6.02,442.57,0.197,,,,14.2,22.12,60.84,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S8,Wheel and Tyre Assembly,2026-08-02T08:54:58,53.12,135.76,,0.8744,6.25,,0.2518,,,,12.41,21.52,58.36,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S9,Fluid Filling,2026-08-02T08:56:23,53.76,,30.9,,6.25,486.11,,,,8.17,13.29,21.63,61.69,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01660,Hyundai Venue,SX_O,S10,Final Inspection,2026-08-02T08:57:57,57.56,135.78,23.9,0.8446,,,0.2317,12.55,14.13,,14.05,21.65,61.78,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S1,Body Preparation,2026-08-02T08:45:52,56.98,,26.07,0.96,,402.7,0.2689,,,,11.01,21.98,62.68,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S2,Underbody Assembly,2026-08-02T08:47:15,62.29,136.38,,0.7249,,436.25,0.1734,,,,7.22,21.97,59.84,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S3,Suspension and Brake Assembly,2026-08-02T08:48:53,64.97,135.29,,0.8833,6.57,462.78,0.2618,,,,14.97,21.67,60.38,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S4,Powertrain Installation,2026-08-02T08:50:17,54.68,136.51,25.24,0.7843,,460.8,0.1699,,14.2,,12.66,21.56,60.11,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S5,Electrical Installation,2026-08-02T08:51:54,59.03,,20.3,,,,0.3155,12.89,13.94,,13.71,21.92,59.4,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S6,Interior Assembly,2026-08-02T08:53:21,61.11,143.59,,,,452.79,0.2158,,,,14.09,22.5,59.62,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S7,Door and Glass Assembly,2026-08-02T08:54:56,59.99,,,,6.52,447.53,0.188,,,,12.51,21.28,60.68,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S8,Wheel and Tyre Assembly,2026-08-02T08:56:31,62.1,131.29,,0.9454,5.87,,0.2691,,,,11.17,21.68,61.13,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S9,Fluid Filling,2026-08-02T08:58:05,60.6,,25.33,,6.8,437.68,,,,8.53,11.22,22.01,61.04,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01661,Hyundai Creta,SX_Tech,S10,Final Inspection,2026-08-02T08:59:32,58.09,134.63,25.32,0.8335,,,0.1831,12.63,15.05,,10.91,22.19,61.77,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S1,Body Preparation,2026-08-02T08:46:37,50.73,,24.25,0.9816,,467.32,0.2339,,,,11.72,21.47,60.21,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S2,Underbody Assembly,2026-08-02T08:47:57,56.81,132.19,,1.0046,,440.68,0.2433,,,,6.88,21.64,61.99,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S3,Suspension and Brake Assembly,2026-08-02T08:49:25,58.98,139.3,,0.8767,5.82,470.99,0.2067,,,,14.57,21.33,61.26,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S4,Powertrain Installation,2026-08-02T08:51:05,63.63,129.44,25.18,0.8534,,437.95,0.2608,,14.09,,12.11,22.58,58.87,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S5,Electrical Installation,2026-08-02T08:52:39,59.46,,26.78,,,,0.26,12.58,14.25,,15.11,21.87,61.03,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S6,Interior Assembly,2026-08-02T08:54:06,53.4,131.02,,,,438.84,0.1682,,,,15.25,22.05,61.09,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S7,Door and Glass Assembly,2026-08-02T08:55:35,63.35,,,,6.27,436.13,0.2305,,,,13.09,22.05,57.87,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S8,Wheel and Tyre Assembly,2026-08-02T08:57:07,61.08,139.32,,0.809,6.23,,0.2772,,,,13.23,22.98,57.75,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S9,Fluid Filling,2026-08-02T08:58:34,59.63,,26.5,,6.89,471.56,,,,8.1,8.56,21.82,58.72,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01662,Hyundai Creta,SX_Tech,S10,Final Inspection,2026-08-02T09:00:03,64.98,138.26,24.2,0.7581,,,0.2527,12.14,14.82,,5.61,22.45,61.99,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S1,Body Preparation,2026-08-02T08:47:38,55.82,,27.69,0.8201,,425.68,0.2912,,,,8.03,22.35,59.45,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S2,Underbody Assembly,2026-08-02T08:49:10,59.75,142.45,,0.7987,,458.38,0.3413,,,,10.25,21.05,58.46,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-02T08:50:50,64.84,136.67,,0.8771,5.76,457.75,0.2735,,,,15.8,21.62,60.24,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S4,Powertrain Installation,2026-08-02T08:52:16,52.6,133.66,25.38,0.9321,,457.75,0.2981,,13.36,,16.43,21.63,58.36,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S5,Electrical Installation,2026-08-02T08:53:52,57.34,,23.51,,,,0.2516,12.6,14.81,,15.82,21.53,58.76,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S6,Interior Assembly,2026-08-02T08:55:18,60.06,129.0,,,,454.72,0.1833,,,,8.37,22.51,59.72,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-02T08:56:46,58.07,,,,6.56,456.51,0.2014,,,,16.82,21.79,60.78,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-02T08:58:20,61.64,132.01,,0.8612,6.42,,0.3209,,,,10.96,21.95,58.96,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S9,Fluid Filling,2026-08-02T08:59:47,56.02,,24.11,,6.48,416.65,,,,8.23,15.84,22.91,59.26,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01663,Hyundai Verna,S,S10,Final Inspection,2026-08-02T09:01:27,65.3,132.48,21.86,0.9122,,,0.2408,12.67,15.03,,10.65,24.34,56.64,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S1,Body Preparation,2026-08-02T08:48:52,63.3,,24.13,0.9312,,422.09,0.2111,,,,11.58,21.91,59.59,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S2,Underbody Assembly,2026-08-02T08:50:20,54.53,142.52,,0.901,,450.37,0.2674,,,,9.27,21.58,59.77,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S3,Suspension and Brake Assembly,2026-08-02T08:51:37,54.41,143.5,,0.9999,6.02,448.15,0.2259,,,,9.38,22.15,61.6,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S4,Powertrain Installation,2026-08-02T08:53:03,56.97,132.64,22.23,0.7701,,441.01,0.1928,,14.13,,14.35,21.93,59.31,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S5,Electrical Installation,2026-08-02T08:54:33,59.85,,19.72,,,,0.1884,12.36,14.34,,10.81,22.47,63.81,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S6,Interior Assembly,2026-08-02T08:56:00,58.72,139.5,,,,450.03,0.2734,,,,11.9,22.15,61.68,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S7,Door and Glass Assembly,2026-08-02T08:57:19,54.93,,,,6.54,450.0,0.2864,,,,10.63,22.51,58.79,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S8,Wheel and Tyre Assembly,2026-08-02T08:58:56,67.99,136.97,,0.8936,5.6,,0.3074,,,,11.51,22.1,59.37,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S9,Fluid Filling,2026-08-02T09:00:25,61.04,,22.7,,6.04,457.2,,,,7.64,12.78,22.6,60.19,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01664,Hyundai Venue,HX4,S10,Final Inspection,2026-08-02T09:01:50,60.44,137.54,22.93,0.9482,,,0.2173,13.07,13.61,,10.6,24.05,57.08,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S1,Body Preparation,2026-08-02T08:49:48,56.39,,22.76,0.9267,,432.41,0.2105,,,,15.51,21.54,59.45,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S2,Underbody Assembly,2026-08-02T08:51:17,62.01,143.44,,0.9939,,452.19,0.3241,,,,9.99,21.97,63.56,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S3,Suspension and Brake Assembly,2026-08-02T08:52:56,60.34,134.55,,0.9675,5.87,450.2,0.2341,,,,13.92,21.56,56.64,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S4,Powertrain Installation,2026-08-02T08:54:27,61.19,126.76,24.4,0.7821,,460.22,0.209,,15.25,,11.98,21.93,59.14,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S5,Electrical Installation,2026-08-02T08:56:02,63.26,,23.65,,,,0.2642,12.65,13.88,,11.26,22.08,58.5,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S6,Interior Assembly,2026-08-02T08:57:36,59.28,139.72,,,,405.94,0.2517,,,,14.42,21.15,59.69,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S7,Door and Glass Assembly,2026-08-02T08:59:02,55.23,,,,5.37,460.99,0.2475,,,,13.25,21.43,59.6,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S8,Wheel and Tyre Assembly,2026-08-02T09:00:36,61.47,133.59,,0.7834,6.68,,0.2033,,,,11.77,21.73,63.44,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S9,Fluid Filling,2026-08-02T09:02:01,53.72,,22.3,,6.48,417.52,,,,9.1,12.48,22.65,58.56,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01665,Hyundai Verna,SX_O,S10,Final Inspection,2026-08-02T09:03:38,60.12,130.36,24.44,0.8172,,,0.2586,12.9,14.69,,14.19,24.12,55.76,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S1,Body Preparation,2026-08-02T08:50:40,60.45,,20.4,0.8168,,461.95,0.2738,,,,12.0,21.91,59.64,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S2,Underbody Assembly,2026-08-02T08:52:12,60.46,140.73,,0.8586,,458.86,0.2944,,,,10.27,22.34,62.21,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-02T08:53:44,54.19,134.9,,0.9134,5.93,397.27,0.3309,,,,15.3,21.45,60.57,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S4,Powertrain Installation,2026-08-02T08:55:20,64.0,138.7,23.15,0.8641,,432.37,0.2448,,14.92,,12.16,21.97,59.82,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S5,Electrical Installation,2026-08-02T08:56:48,56.89,,21.51,,,,0.2826,12.39,14.45,,13.21,22.1,58.6,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S6,Interior Assembly,2026-08-02T08:58:16,61.05,126.79,,,,397.97,0.3912,,,,7.91,22.15,59.96,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-02T08:59:36,57.6,,,,6.63,448.88,0.3385,,,,10.33,21.84,60.01,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-02T09:00:56,59.91,135.99,,0.9895,6.8,,0.2335,,,,5.61,21.89,60.52,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S9,Fluid Filling,2026-08-02T09:02:17,52.32,,27.55,,5.9,443.78,,,,8.31,13.33,23.88,55.07,Shift_1,BATCH-2026-W31-A,0,0,NONE
VEH-01666,Hyundai Verna,S,S10,Final Inspection,2026-08-02T09:04:00,66.05,138.83,20.39,0.8874,,,0.312,12.38,14.42,,17.35,23.34,57.24,Shift_1,BATCH-2026-W31-A,0,0,NONE
