vehicle_id,vehicle_model,vehicle_variant,station_id,station_name,timestamp,cycle_time_sec,torque_nm,temperature_c,vibration_rms,pressure_bar,force_n,position_error_mm,voltage_v,current_a,flow_rate_lpm,queue_time_sec,ambient_temperature_c,humidity_pct,shift,production_batch,rework_flag,anomaly_flag,root_cause_station
VEH-01011,Hyundai i20,Asta,S8,Wheel and Tyre Assembly,2026-08-01T22:27:48,,,,0.8691,5.88,,,,,,15.69,18.7,69.63,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01011,Hyundai i20,Asta,S9,Fluid Filling,2026-08-01T22:29:13,,,22.46,,5.57,494.37,,,,,9.11,18.23,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01011,Hyundai i20,Asta,S10,Final Inspection,2026-08-01T22:30:44,,,20.38,0.951,,,,12.52,15.4,,15.19,18.87,66.26,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S1,Body Preparation,2026-08-01T22:18:20,55.07,,26.27,,,443.95,,,,,,18.89,67.59,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S2,Underbody Assembly,2026-08-01T22:19:51,,125.59,,,,413.52,,,,,,18.88,68.14,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S3,Suspension and Brake Assembly,2026-08-01T22:21:34,65.93,139.18,,,6.54,421.47,0.2074,,,,,18.8,65.15,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S4,Powertrain Installation,2026-08-01T22:23:03,52.33,141.24,,0.617,,499.53,0.2345,,13.33,,15.2,17.6,67.33,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S5,Electrical Installation,2026-08-01T22:24:34,59.85,,24.76,,,,0.3027,12.69,14.97,,15.5,18.77,67.75,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S6,Interior Assembly,2026-08-01T22:26:04,,128.08,,,,,0.2522,,,,,18.44,66.39,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S7,Door and Glass Assembly,2026-08-01T22:27:37,60.34,,,,5.69,440.44,,,,,,18.41,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S8,Wheel and Tyre Assembly,2026-08-01T22:29:09,57.48,128.15,,0.8462,6.12,,,,,,16.64,18.12,65.12,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S9,Fluid Filling,2026-08-01T22:30:34,,,23.03,,,486.2,,,,8.39,,18.91,67.27,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01012,Hyundai Verna,EX,S10,Final Inspection,2026-08-01T22:32:01,48.75,134.85,21.6,,,,,12.75,,,,,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S1,Body Preparation,2026-08-01T22:19:19,56.46,,25.2,0.8122,,439.08,0.2962,,,,7.77,18.18,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S2,Underbody Assembly,2026-08-01T22:20:48,64.96,120.84,,0.8654,,417.83,0.2437,,,,11.04,18.7,66.8,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-01T22:22:20,,136.61,,,6.16,446.22,,,,,,18.07,68.96,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S4,Powertrain Installation,2026-08-01T22:23:47,53.3,136.27,21.09,0.9159,,457.03,,,,,13.87,18.88,66.01,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S5,Electrical Installation,2026-08-01T22:25:18,,,,,,,0.2095,12.74,15.99,,,,66.98,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S6,Interior Assembly,2026-08-01T22:26:51,66.11,132.67,,,,,0.2351,,,,15.22,18.72,67.61,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-01T22:28:23,59.62,,,,5.95,458.45,0.2746,,,,12.1,17.53,68.56,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-01T22:29:48,58.32,,,0.8503,5.84,,0.2353,,,,10.28,18.13,67.29,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S9,Fluid Filling,2026-08-01T22:31:24,64.82,,25.51,,6.56,,,,,,12.72,18.64,67.21,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01013,Hyundai Verna,S,S10,Final Inspection,2026-08-01T22:33:00,60.85,,,,,,,12.52,,,10.49,,67.1,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S1,Body Preparation,2026-08-01T22:20:10,,,22.81,,,451.12,0.2376,,,,4.32,,69.01,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S2,Underbody Assembly,2026-08-01T22:21:29,53.84,132.22,,0.746,,439.0,0.244,,,,8.91,18.54,66.85,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S3,Suspension and Brake Assembly,2026-08-01T22:23:02,61.08,,,0.8419,5.88,,0.26,,,,10.39,18.12,68.55,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S4,Powertrain Installation,2026-08-01T22:24:30,,134.54,24.18,,,,0.2507,,,,,18.48,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S5,Electrical Installation,2026-08-01T22:26:08,67.73,,20.67,,,,0.3405,,14.04,,14.83,18.64,68.23,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S6,Interior Assembly,2026-08-01T22:27:34,56.18,135.52,,,,,0.1666,,,,,17.87,66.61,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S7,Door and Glass Assembly,2026-08-01T22:29:06,60.57,,,,6.49,459.44,,,,,,18.18,70.29,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S8,Wheel and Tyre Assembly,2026-08-01T22:30:31,58.83,148.92,,0.6329,6.45,,0.2541,,,,10.15,18.2,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S9,Fluid Filling,2026-08-01T22:32:02,55.13,,23.22,,6.46,440.17,,,,8.27,12.7,,69.73,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01014,Hyundai i20,Magna,S10,Final Inspection,2026-08-01T22:33:40,,,,0.9223,,,0.2262,12.26,13.97,,,,67.88,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S1,Body Preparation,2026-08-01T22:21:20,57.88,,19.89,0.8827,,453.08,,,,,10.34,17.88,65.6,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S2,Underbody Assembly,2026-08-01T22:22:46,58.88,132.96,,0.8641,,,0.2732,,,,12.11,18.43,67.67,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S3,Suspension and Brake Assembly,2026-08-01T22:24:14,62.56,,,,6.25,432.99,0.254,,,,,18.36,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S4,Powertrain Installation,2026-08-01T22:25:48,62.7,,21.84,,,483.95,,,13.54,,12.24,18.87,67.29,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S5,Electrical Installation,2026-08-01T22:27:19,60.87,,22.52,,,,0.2625,12.41,13.89,,11.7,19.0,68.42,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S6,Interior Assembly,2026-08-01T22:28:50,,136.94,,,,449.31,,,,,10.49,19.02,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S7,Door and Glass Assembly,2026-08-01T22:30:19,62.33,,,,,495.69,0.2194,,,,,,69.12,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S8,Wheel and Tyre Assembly,2026-08-01T22:31:52,60.45,,,0.8358,,,,,,,,18.11,66.7,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S9,Fluid Filling,2026-08-01T22:33:12,56.05,,24.72,,6.45,443.5,,,,,3.8,18.28,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01015,Hyundai Creta,E,S10,Final Inspection,2026-08-01T22:34:42,60.61,130.37,23.08,0.794,,,,,,,12.89,18.46,66.36,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S1,Body Preparation,2026-08-01T22:22:23,59.71,,,,,470.36,0.2716,,,,,18.41,68.98,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S2,Underbody Assembly,2026-08-01T22:23:54,,141.06,,,,,0.2461,,,,10.22,,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-01T22:25:16,57.4,,,,6.62,,0.2963,,,,10.1,18.25,67.13,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S4,Powertrain Installation,2026-08-01T22:26:50,59.01,132.94,26.04,,,498.1,0.2432,,,,13.18,17.99,66.77,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S5,Electrical Installation,2026-08-01T22:28:17,62.9,,21.98,,,,0.233,,,,9.4,18.54,67.37,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S6,Interior Assembly,2026-08-01T22:29:44,63.88,125.93,,,,,,,,,8.76,19.07,66.88,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-01T22:31:17,61.72,,,,6.18,438.61,0.3543,,,,16.81,18.03,65.59,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-01T22:32:35,54.4,145.4,,,6.33,,0.1843,,,,11.4,18.02,67.34,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S9,Fluid Filling,2026-08-01T22:34:19,62.02,,26.42,,,,,,,8.56,18.92,19.02,70.1,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01016,Hyundai Verna,S,S10,Final Inspection,2026-08-01T22:35:36,,,21.5,,,,,12.53,,,7.2,18.62,69.4,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S1,Body Preparation,2026-08-01T22:23:14,57.49,,24.22,,,,,,,,,18.68,66.84,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S2,Underbody Assembly,2026-08-01T22:24:29,52.3,134.12,,,,,,,,,6.48,18.89,68.58,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S3,Suspension and Brake Assembly,2026-08-01T22:25:56,57.03,136.76,,0.8196,5.91,428.83,0.2817,,,,16.11,19.03,66.29,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S4,Powertrain Installation,2026-08-01T22:27:34,59.45,,27.36,0.8279,,463.09,,,,,14.39,18.86,66.8,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S5,Electrical Installation,2026-08-01T22:29:10,59.82,,22.21,,,,0.2486,,14.73,,,18.24,66.69,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S6,Interior Assembly,2026-08-01T22:30:41,60.78,138.4,,,,446.91,,,,,9.34,,67.04,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S7,Door and Glass Assembly,2026-08-01T22:32:08,51.1,,,,6.73,,0.1889,,,,,18.13,66.85,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S8,Wheel and Tyre Assembly,2026-08-01T22:33:40,61.31,127.83,,0.837,6.35,,0.2113,,,,15.34,19.06,68.19,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S9,Fluid Filling,2026-08-01T22:35:16,63.38,,,,,426.56,,,,,8.64,18.16,66.7,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01017,Hyundai i20,Era,S10,Final Inspection,2026-08-01T22:36:44,58.55,137.43,28.18,,,,,12.58,13.07,,15.26,18.23,65.98,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S1,Body Preparation,2026-08-01T22:24:11,59.0,,,,,453.06,0.36,,,,9.92,18.17,68.43,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S2,Underbody Assembly,2026-08-01T22:25:47,61.61,,,0.8305,,469.07,0.2478,,,,,18.71,68.28,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S3,Suspension and Brake Assembly,2026-08-01T22:27:14,65.4,135.21,,,,460.92,0.2296,,,,9.96,18.83,64.37,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S4,Powertrain Installation,2026-08-01T22:28:43,61.98,130.82,25.19,,,436.39,,,15.09,,7.65,18.19,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S5,Electrical Installation,2026-08-01T22:30:15,60.7,,,,,,0.191,,13.73,,10.34,18.67,68.63,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S6,Interior Assembly,2026-08-01T22:31:41,,,,,,,,,,,,19.31,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S7,Door and Glass Assembly,2026-08-01T22:33:16,62.51,,,,6.45,,,,,,,18.42,67.02,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S8,Wheel and Tyre Assembly,2026-08-01T22:34:42,54.95,135.48,,0.7534,6.37,,0.2383,,,,8.33,18.35,63.77,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S9,Fluid Filling,2026-08-01T22:36:09,65.95,,26.09,,,505.83,,,,7.98,8.51,17.73,67.57,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01018,Hyundai Creta,SX_O,S10,Final Inspection,2026-08-01T22:37:32,56.97,,,0.8975,,,0.2132,12.77,13.91,,,18.63,68.74,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S1,Body Preparation,2026-08-01T22:25:08,61.41,,21.38,,,447.25,,,,,6.84,18.43,67.8,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S2,Underbody Assembly,2026-08-01T22:26:41,,136.47,,0.7216,,493.29,,,,,,18.72,70.08,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S3,Suspension and Brake Assembly,2026-08-01T22:28:16,,131.95,,0.6907,,,0.1482,,,,12.04,18.04,65.92,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S4,Powertrain Installation,2026-08-01T22:29:38,56.3,139.98,28.63,,,,0.1684,,,,8.54,19.75,68.06,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S5,Electrical Installation,2026-08-01T22:31:20,63.61,,23.16,,,,0.2871,12.54,15.16,,,18.57,69.45,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S6,Interior Assembly,2026-08-01T22:33:04,64.08,135.98,,,,417.4,,,,,17.63,17.93,67.13,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S7,Door and Glass Assembly,2026-08-01T22:34:31,60.14,,,,5.79,,,,,,8.58,,65.27,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S8,Wheel and Tyre Assembly,2026-08-01T22:36:06,64.25,132.91,,0.7565,5.66,,0.2341,,,,13.04,18.39,66.86,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S9,Fluid Filling,2026-08-01T22:37:32,,,23.6,,,,,,,8.56,7.78,18.59,65.51,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01019,Hyundai Verna,S,S10,Final Inspection,2026-08-01T22:39:07,65.78,,,,,,,12.41,,,16.27,19.54,68.92,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S1,Body Preparation,2026-08-01T22:26:10,63.56,,,0.8621,,448.9,,,,,6.63,19.06,67.18,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S2,Underbody Assembly,2026-08-01T22:27:41,57.27,134.52,,,,480.18,,,,,10.78,18.85,70.01,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S3,Suspension and Brake Assembly,2026-08-01T22:29:13,58.41,129.75,,0.9075,,420.55,0.2256,,,,10.77,16.81,69.24,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S4,Powertrain Installation,2026-08-01T22:30:48,61.69,,,,,,0.1986,,,,15.18,18.7,68.62,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S5,Electrical Installation,2026-08-01T22:32:15,56.02,,21.08,,,,,12.68,15.71,,9.06,18.2,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S6,Interior Assembly,2026-08-01T22:33:45,61.07,125.51,,,,,0.1853,,,,13.59,18.02,65.34,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S7,Door and Glass Assembly,2026-08-01T22:35:28,62.67,,,,,,,,,,15.89,,67.51,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S8,Wheel and Tyre Assembly,2026-08-01T22:36:54,,139.66,,0.8022,6.33,,,,,,8.42,19.16,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S9,Fluid Filling,2026-08-01T22:38:23,63.76,,25.22,,6.49,,,,,8.64,8.65,18.46,66.38,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01020,Hyundai i20,Sportz,S10,Final Inspection,2026-08-01T22:39:54,56.57,140.65,28.66,0.9125,,,0.3014,,13.89,,14.85,17.86,67.07,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S1,Body Preparation,2026-08-01T22:27:11,56.92,,,0.9279,,478.92,,,,,12.79,18.29,65.84,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S2,Underbody Assembly,2026-08-01T22:28:37,59.42,132.64,,0.9044,,,,,,,,18.4,67.38,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S3,Suspension and Brake Assembly,2026-08-01T22:30:02,61.95,,,0.8577,5.99,,0.3071,,,,,18.46,69.21,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S4,Powertrain Installation,2026-08-01T22:31:26,60.76,,22.39,0.8952,,,,,,,1.43,,66.57,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S5,Electrical Installation,2026-08-01T22:32:59,58.64,,26.49,,,,0.2526,12.67,13.29,,14.09,19.21,66.52,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S6,Interior Assembly,2026-08-01T22:34:28,58.68,134.58,,,,484.83,,,,,8.2,18.45,66.77,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S7,Door and Glass Assembly,2026-08-01T22:35:59,59.9,,,,6.83,397.35,,,,,9.3,17.95,67.04,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S8,Wheel and Tyre Assembly,2026-08-01T22:37:29,64.65,130.06,,0.8721,6.09,,,,,,7.84,18.62,67.36,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S9,Fluid Filling,2026-08-01T22:39:04,64.0,,26.31,,6.22,,,,,,16.6,17.81,67.04,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01021,Hyundai Creta,EX,S10,Final Inspection,2026-08-01T22:40:33,58.29,,21.41,0.8456,,,0.2397,12.71,13.69,,10.74,,68.26,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S1,Body Preparation,2026-08-01T22:28:11,56.5,,,0.8217,,456.3,,,,,12.43,18.24,68.11,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S2,Underbody Assembly,2026-08-01T22:29:53,67.34,133.54,,0.8653,,458.84,0.3246,,,,,18.74,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S3,Suspension and Brake Assembly,2026-08-01T22:31:28,63.08,135.56,,0.7312,,,,,,,13.09,17.7,66.59,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S4,Powertrain Installation,2026-08-01T22:32:57,61.47,133.11,22.38,0.9454,,449.36,0.2936,,15.15,,14.43,,66.96,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S5,Electrical Installation,2026-08-01T22:34:39,66.89,,21.73,,,,0.2646,12.41,14.46,,,17.43,67.06,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S6,Interior Assembly,2026-08-01T22:36:02,59.34,128.89,,,,470.39,0.2767,,,,10.12,18.51,68.97,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S7,Door and Glass Assembly,2026-08-01T22:37:34,,,,,6.27,411.5,,,,,11.16,19.34,69.11,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S8,Wheel and Tyre Assembly,2026-08-01T22:39:17,,131.84,,,6.5,,,,,,15.39,18.99,66.37,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S9,Fluid Filling,2026-08-01T22:40:41,58.58,,23.84,,6.11,412.75,,,,8.07,,,67.36,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01022,Hyundai Venue,SX,S10,Final Inspection,2026-08-01T22:42:09,,,25.79,,,,0.2954,12.85,15.03,,,18.42,69.59,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S1,Body Preparation,2026-08-01T22:29:05,51.31,,21.98,0.8166,,411.01,0.3102,,,,18.04,18.8,67.46,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S2,Underbody Assembly,2026-08-01T22:30:46,,138.05,,0.8262,,,,,,,13.27,17.4,70.91,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S3,Suspension and Brake Assembly,2026-08-01T22:32:26,63.71,134.07,,0.6778,,451.0,0.2003,,,,,17.66,69.16,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S4,Powertrain Installation,2026-08-01T22:34:00,,133.9,23.52,,,458.95,0.2955,,,,16.07,18.79,67.32,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S5,Electrical Installation,2026-08-01T22:35:38,62.61,,21.79,,,,,12.85,,,12.41,18.57,67.12,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S6,Interior Assembly,2026-08-01T22:37:09,57.03,136.78,,,,472.44,0.2684,,,,10.48,18.74,66.83,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S7,Door and Glass Assembly,2026-08-01T22:38:47,60.6,,,,,487.77,0.2133,,,,12.76,17.87,66.3,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S8,Wheel and Tyre Assembly,2026-08-01T22:40:05,56.32,137.27,,,6.38,,0.2601,,,,5.64,18.55,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S9,Fluid Filling,2026-08-01T22:41:33,62.46,,,,,,,,,7.99,7.88,18.22,70.65,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01023,Hyundai Verna,EX,S10,Final Inspection,2026-08-01T22:43:09,60.43,131.28,23.77,,,,0.3189,,,,12.92,,67.79,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S1,Body Preparation,2026-08-01T22:30:06,,,,0.8587,,,0.2513,,,,11.55,,66.73,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S2,Underbody Assembly,2026-08-01T22:31:34,58.41,136.41,,0.8499,,,,,,,10.83,19.25,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S3,Suspension and Brake Assembly,2026-08-01T22:33:02,58.75,,,,6.4,438.63,0.2709,,,,11.92,18.73,,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S4,Powertrain Installation,2026-08-01T22:34:31,61.22,139.36,24.26,0.915,,,0.2706,,13.84,,9.66,,66.52,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S5,Electrical Installation,2026-08-01T22:36:07,62.58,,24.69,,,,,12.67,,,18.28,18.0,69.34,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S6,Interior Assembly,2026-08-01T22:37:35,61.65,129.44,,,,469.98,0.2568,,,,13.81,17.87,68.61,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S7,Door and Glass Assembly,2026-08-01T22:39:11,59.83,,,,5.96,,,,,,14.86,18.51,68.53,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S8,Wheel and Tyre Assembly,2026-08-01T22:40:45,62.62,,,,6.03,,0.238,,,,14.95,18.11,65.53,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S9,Fluid Filling,2026-08-01T22:42:21,,,,,6.06,417.45,,,,,17.59,18.07,67.03,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01024,Hyundai Verna,SX,S10,Final Inspection,2026-08-01T22:44:02,,135.91,,0.7567,,,,12.65,13.92,,20.16,18.44,66.51,Shift_3,BATCH-2026-W31-B,0,0,NONE
VEH-01025,Hyundai Verna,S,S1,Body Preparation,2026-08-01T22:31:08,,,23.0,,,464.89,0.3062,,,,,18.8,68.16,Shift_3,BATCH-2026-W31-B,0,0,NONE
