vehicle_id,vehicle_model,vehicle_variant,station_id,station_name,timestamp,cycle_time_sec,torque_nm,temperature_c,vibration_rms,pressure_bar,force_n,position_error_mm,voltage_v,current_a,flow_rate_lpm,queue_time_sec,ambient_temperature_c,humidity_pct,shift,production_batch,rework_flag,anomaly_flag,root_cause_station
VEH-02086,Hyundai Venue,SX,S8,Wheel and Tyre Assembly,2026-08-02T15:47:32,85.2924,126.84,,0.8383,7.590000000000001,,0.2549,,,,21.582400000000003,29.33,47.37,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02086,Hyundai Venue,SX,S9,Fluid Filling,2026-08-02T15:49:01,85.11580000000001,,27.96,,9.016799999999998,415.43,,,,9.06,23.426399999999997,28.61,48.470000000000006,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02086,Hyundai Venue,SX,S10,Final Inspection,2026-08-02T15:50:24,94.43200000000002,139.82,33.480000000000004,0.8031,,,0.2339,12.53,14.4,,18.63,28.91,48.71,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S1,Body Preparation,2026-08-02T15:37:42,57.982000000000006,,25.76,0.7982,,424.55,0.2714,,,,16.988400000000002,28.63,43.64,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S2,Underbody Assembly,2026-08-02T15:39:20,64.5904,137.93,,0.9296,,438.3,0.2736,,,,20.1956,28.63,47.32,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S3,Suspension and Brake Assembly,2026-08-02T15:40:53,71.1658,135.73,,0.8862,6.776000000000001,434.14,0.2032,,,,19.1952,28.5,48.29,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S4,Powertrain Installation,2026-08-02T15:42:16,68.3612,138.29,26.24,0.8708,,459.4,0.296,,14.1,,16.632,30.49,48.870000000000005,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S5,Electrical Installation,2026-08-02T15:43:48,82.01700000000001,,27.42,,,,0.3055,12.56,14.96,,15.694,28.84,46.41,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S6,Interior Assembly,2026-08-02T15:45:12,82.27999999999999,134.94,,,,467.78,0.3104,,,,13.852799999999998,28.55,45.54,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S7,Door and Glass Assembly,2026-08-02T15:46:44,83.72319999999999,,,,8.6912,403.35,0.3315,,,,23.7588,29.32,46.980000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S8,Wheel and Tyre Assembly,2026-08-02T15:48:22,93.7728,141.34,,0.9691,8.474400000000001,,0.3389,,,,26.846800000000005,28.56,46.14,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S9,Fluid Filling,2026-08-02T15:49:58,96.60419999999999,,29.84,,8.867199999999999,480.67,,,,7.71,23.908,28.67,50.11,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02087,Hyundai i20,Era,S10,Final Inspection,2026-08-02T15:51:21,88.368,132.4,29.82,0.904,,,0.2877,12.69,14.48,,18.648,28.18,47.96,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S1,Body Preparation,2026-08-02T15:38:32,64.766,,22.04,0.7921,,449.38,0.2622,,,,9.8496,28.92,47.79,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S2,Underbody Assembly,2026-08-02T15:40:01,71.00800000000001,134.65,,0.8596,,456.82,0.2994,,,,8.12,28.46,47.14,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S3,Suspension and Brake Assembly,2026-08-02T15:41:32,71.2366,130.71,,0.8069,6.8768,429.85,0.2666,,,,19.9516,28.95,46.35,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S4,Powertrain Installation,2026-08-02T15:43:03,74.1148,133.89,25.95,0.9016,,481.14,0.3029,,15.35,,19.2984,28.58,46.730000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S5,Electrical Installation,2026-08-02T15:44:37,78.27300000000001,,23.77,,,,0.2582,12.44,13.42,,18.186,28.71,46.82,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S6,Interior Assembly,2026-08-02T15:46:02,74.1064,139.16,,,,477.1,0.2788,,,,21.519199999999998,28.87,49.129999999999995,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S7,Door and Glass Assembly,2026-08-02T15:47:32,80.7838,,,,7.718400000000001,464.24,0.2438,,,,14.632800000000001,28.36,47.230000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S8,Wheel and Tyre Assembly,2026-08-02T15:49:07,89.5844,136.47,,0.7756,8.012400000000001,,0.308,,,,24.895200000000003,29.49,47.54,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S9,Fluid Filling,2026-08-02T15:50:42,105.38220000000001,,26.99,,8.404799999999998,450.13,,,,7.79,16.7012,28.19,47.27,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02088,Hyundai Creta,S_Plus,S10,Final Inspection,2026-08-02T15:52:10,90.016,132.23,26.63,0.9457,,,0.1773,12.65,14.67,,22.338,28.26,47.73,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S1,Body Preparation,2026-08-02T15:39:22,55.8938,,23.71,0.9845,,440.87,0.2549,,,,10.314000000000002,28.87,47.0,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S2,Underbody Assembly,2026-08-02T15:40:48,69.8768,130.27,,0.9459,,423.14,0.2356,,,,13.2936,28.56,45.99,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S3,Suspension and Brake Assembly,2026-08-02T15:42:19,70.5876,139.95,,0.8106,7.0448,500.33,0.2743,,,,14.2724,27.9,45.28,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S4,Powertrain Installation,2026-08-02T15:44:00,81.406,140.05,23.53,0.773,,479.21,0.1815,,14.73,,16.7376,28.7,45.470000000000006,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S5,Electrical Installation,2026-08-02T15:45:38,77.623,,26.24,,,,0.2576,12.8,14.37,,20.636,28.17,46.94,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S6,Interior Assembly,2026-08-02T15:47:19,85.80239999999999,134.04,,,,404.53,0.2998,,,,25.9444,28.61,47.129999999999995,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S7,Door and Glass Assembly,2026-08-02T15:49:03,95.069,,,,8.294400000000001,447.91,0.2474,,,,25.0224,28.76,47.190000000000005,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S8,Wheel and Tyre Assembly,2026-08-02T15:50:44,94.21679999999999,129.37,,0.8132,7.5768,,0.2046,,,,22.582800000000002,28.5,47.83,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S9,Fluid Filling,2026-08-02T15:52:12,95.4954,,30.55,,8.445599999999999,414.65,,,,9.35,16.0304,28.42,48.300000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02089,Hyundai Verna,SX,S10,Final Inspection,2026-08-02T15:53:41,109.072,132.8,32.370000000000005,0.8411,,,0.2473,12.44,15.49,,14.85,29.29,46.86,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S1,Body Preparation,2026-08-02T15:40:31,65.1264,,21.02,0.9269,,409.9,0.2387,,,,11.3724,28.26,47.599999999999994,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S2,Underbody Assembly,2026-08-02T15:41:58,68.61120000000001,131.31,,0.8589,,504.87,0.3089,,,,9.314799999999998,27.84,47.83,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S3,Suspension and Brake Assembly,2026-08-02T15:43:22,67.9798,134.91,,0.771,6.44,445.89,0.2049,,,,12.536399999999999,28.96,45.22,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S4,Powertrain Installation,2026-08-02T15:44:49,73.25919999999999,132.46,25.08,0.9886,,493.81,0.2172,,13.69,,14.269200000000001,29.05,46.32,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S5,Electrical Installation,2026-08-02T15:46:20,82.251,,26.33,,,,0.2245,12.65,13.12,,21.139999999999997,28.07,47.28,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S6,Interior Assembly,2026-08-02T15:47:53,81.80399999999999,138.45,,,,439.57,0.2203,,,,18.7516,28.58,48.76,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S7,Door and Glass Assembly,2026-08-02T15:49:25,85.3136,,,,7.4368,452.25,0.233,,,,21.325200000000002,28.1,48.84,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S8,Wheel and Tyre Assembly,2026-08-02T15:50:54,90.8572,125.97,,0.7334,8.8572,,0.2091,,,,20.680400000000002,28.51,47.769999999999996,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S9,Fluid Filling,2026-08-02T15:52:28,91.9226,,28.5,,8.16,424.28,,,,8.59,28.3284,29.39,48.230000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02090,Hyundai Venue,SX,S10,Final Inspection,2026-08-02T15:54:02,103.69600000000001,141.84,30.4,0.8006,,,0.2642,12.71,14.23,,13.482000000000001,27.87,49.58,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S1,Body Preparation,2026-08-02T15:41:24,58.406000000000006,,29.43,0.8278,,459.12,0.2819,,,,15.357600000000001,28.49,45.559999999999995,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S2,Underbody Assembly,2026-08-02T15:43:03,71.5904,134.35,,0.8579,,450.26,0.2521,,,,21.436799999999998,29.38,45.34,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S3,Suspension and Brake Assembly,2026-08-02T15:44:30,74.5996,136.95,,0.9359,7.593600000000001,458.33,0.2951,,,,15.252,28.66,44.75,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S4,Powertrain Installation,2026-08-02T15:45:53,64.72800000000001,128.89,21.58,0.9559,,456.36,0.2847,,14.29,,22.11,28.34,45.88,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S5,Electrical Installation,2026-08-02T15:47:25,73.047,,30.65,,,,0.2319,12.8,14.48,,17.752,28.0,46.37,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S6,Interior Assembly,2026-08-02T15:48:58,80.512,127.85,,,,407.58,0.2984,,,,25.381999999999998,28.74,48.16,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S7,Door and Glass Assembly,2026-08-02T15:50:22,77.8444,,,,8.038400000000001,441.47,0.2688,,,,12.9792,28.35,51.63,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S8,Wheel and Tyre Assembly,2026-08-02T15:51:51,92.3668,134.43,,0.8809,7.9992,,0.2495,,,,17.023200000000003,27.83,47.51,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S9,Fluid Filling,2026-08-02T15:53:22,91.6454,,26.63,,8.0376,414.25,,,,8.67,31.372799999999998,28.17,49.14,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02091,Hyundai Creta,SX_O,S10,Final Inspection,2026-08-02T15:54:48,106.224,135.46,28.42,0.7546,,,0.2421,12.38,15.34,,11.574,28.33,46.81,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S1,Body Preparation,2026-08-02T15:42:28,65.4868,,22.46,0.9226,,490.31,0.2272,,,,8.866800000000001,28.5,47.37,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S2,Underbody Assembly,2026-08-02T15:43:56,61.43200000000001,131.88,,0.7326,,432.29,0.2681,,,,10.2196,29.38,45.6,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S3,Suspension and Brake Assembly,2026-08-02T15:45:28,74.1394,134.84,,0.8054,6.977600000000002,532.49,0.1221,,,,17.174,28.11,46.93,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S4,Powertrain Installation,2026-08-02T15:46:45,68.6836,135.17,25.15,0.7624,,474.1,0.2709,,13.69,,11.3388,28.94,48.160000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S5,Electrical Installation,2026-08-02T15:48:08,78.078,,28.27,,,,0.2612,12.59,15.59,,14.895999999999999,28.86,47.95,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S6,Interior Assembly,2026-08-02T15:49:41,79.89999999999999,129.88,,,,460.42,0.2019,,,,21.0604,30.36,45.48,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S7,Door and Glass Assembly,2026-08-02T15:51:13,88.21039999999999,,,,8.3456,435.92,0.2113,,,,16.972800000000003,28.27,48.63,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S8,Wheel and Tyre Assembly,2026-08-02T15:52:44,94.8384,126.85,,0.8577,8.5404,,0.2566,,,,20.254,28.2,46.78,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S9,Fluid Filling,2026-08-02T15:54:08,84.1302,,29.29,,8.3912,480.37,,,,8.26,17.8708,28.37,49.330000000000005,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02092,Hyundai Verna,SX,S10,Final Inspection,2026-08-02T15:55:40,94.144,134.3,25.96,0.8361,,,0.302,12.68,14.34,,14.814000000000002,27.96,50.47,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S1,Body Preparation,2026-08-02T15:43:22,58.4802,,24.19,0.8323,,443.18,0.3069,,,,14.677200000000001,27.73,44.099999999999994,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S2,Underbody Assembly,2026-08-02T15:44:52,67.70400000000001,143.02,,0.7592,,478.76,0.2897,,,,13.560399999999998,29.74,48.84,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S3,Suspension and Brake Assembly,2026-08-02T15:46:21,68.53439999999999,134.6,,0.9345,6.630400000000001,420.6,0.2606,,,,11.209599999999998,29.41,47.19,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S4,Powertrain Installation,2026-08-02T15:47:57,82.2864,137.23,28.18,0.8449,,430.81,0.2041,,12.79,,15.0876,28.77,44.760000000000005,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S5,Electrical Installation,2026-08-02T15:49:39,84.175,,29.69,,,,0.2164,12.58,13.0,,18.116,28.89,48.49,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S6,Interior Assembly,2026-08-02T15:51:07,78.5808,141.26,,,,497.11,0.3192,,,,19.2696,28.93,47.44,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S7,Door and Glass Assembly,2026-08-02T15:52:31,79.9176,,,,7.3728,459.07,0.2358,,,,14.664000000000001,28.92,46.15,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S8,Wheel and Tyre Assembly,2026-08-02T15:53:58,93.536,135.15,,0.8413,8.4876,,0.3213,,,,14.2024,28.73,47.35,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S9,Fluid Filling,2026-08-02T15:55:37,95.6956,,28.86,,8.7448,439.81,,,,8.25,26.401999999999997,28.73,48.580000000000005,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02093,Hyundai i20,Asta,S10,Final Inspection,2026-08-02T15:56:59,95.23200000000001,138.97,26.26,0.7604,,,0.2504,12.79,14.63,,13.968,28.6,49.26,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02094,Hyundai Creta,S_Plus,S1,Body Preparation,2026-08-02T15:44:28,62.11600000000001,,20.33,0.7938,,420.36,0.1773,,,,13.964400000000001,29.44,46.349999999999994,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S2,Underbody Assembly,2026-08-02T15:45:52,63.1792,127.33,,0.8534,,496.48,0.2716,,,,17.689999999999998,28.98,47.02,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S3,Suspension and Brake Assembly,2026-08-02T15:47:27,76.0392,130.54,,1.0231,7.0224,450.64,0.2936,,,,16.2936,29.3,45.16,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S4,Powertrain Installation,2026-08-02T15:49:02,72.5896,129.04,28.99,0.7609,,442.93,0.2106,,14.37,,15.4044,29.11,47.480000000000004,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S5,Electrical Installation,2026-08-02T15:50:42,76.622,,27.06,,,,0.3268,12.71,13.91,,28.195999999999998,29.11,45.48,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S6,Interior Assembly,2026-08-02T15:52:20,83.16399999999999,133.9,,,,436.24,0.1897,,,,26.388399999999997,28.72,46.209999999999994,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S7,Door and Glass Assembly,2026-08-02T15:53:52,83.354,,,,2.3424,471.58,4.3115,,,,19.4844,29.17,45.46,Shift_2,BATCH-2026-W31-B,1,1,S7
VEH-02094,Hyundai Creta,S_Plus,S8,Wheel and Tyre Assembly,2026-08-02T15:55:30,109.5348,140.26,,1.2778,8.4084,,1.3233,,,,19.7784,28.8,51.17,Shift_2,BATCH-2026-W31-B,1,1,S7
VEH-02094,Hyundai Creta,S_Plus,S9,Fluid Filling,2026-08-02T15:57:03,85.7934,,26.02,,8.282399999999999,474.42,,,,8.56,23.2888,28.71,45.09,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02094,Hyundai Creta,S_Plus,S10,Final Inspection,2026-08-02T15:58:41,100.0,131.55,32.32,0.7727,,,0.1768,12.67,14.32,,25.92,28.85,49.0,Shift_2,BATCH-2026-W31-B,0,0,S7
VEH-02095,Hyundai Venue,HX4,S1,Body Preparation,2026-08-02T15:45:26,71.65599999999999,,22.86,0.7826,,474.36,0.281,,,,7.722000000000001,28.59,46.76,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S2,Underbody Assembly,2026-08-02T15:46:55,62.50720000000001,123.98,,0.7442,,438.87,0.2911,,,,15.2308,27.99,47.39,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S3,Suspension and Brake Assembly,2026-08-02T15:48:30,75.6498,137.84,,0.8242,7.548800000000001,381.26,0.2496,,,,22.0348,29.29,46.0,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S4,Powertrain Installation,2026-08-02T15:50:05,70.7544,138.22,26.32,0.8181,,496.07,0.2049,,14.82,,19.8792,29.11,45.050000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S5,Electrical Installation,2026-08-02T15:51:38,80.002,,25.83,,,,0.3123,12.61,14.73,,17.374,29.02,46.11,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S6,Interior Assembly,2026-08-02T15:53:06,86.5912,126.01,,,,391.75,0.2746,,,,17.5232,29.16,49.15,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S7,Door and Glass Assembly,2026-08-02T15:54:45,89.10499999999999,,,,7.3984000000000005,443.5,0.2489,,,,24.070800000000002,29.15,47.2,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S8,Wheel and Tyre Assembly,2026-08-02T15:56:12,83.3092,136.43,,0.6726,8.4612,,0.2892,,,,14.3336,29.46,47.24,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S9,Fluid Filling,2026-08-02T15:57:48,103.796,,29.44,,8.6496,432.04,,,,8.32,20.3476,28.85,48.21,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02095,Hyundai Venue,HX4,S10,Final Inspection,2026-08-02T15:59:13,87.23200000000001,137.86,29.53,0.8589,,,0.256,12.55,13.8,,26.136,28.64,47.64,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S1,Body Preparation,2026-08-02T15:46:31,64.9462,,19.38,0.809,,435.77,0.17,,,,17.6904,28.32,47.3,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S2,Underbody Assembly,2026-08-02T15:47:49,60.7376,134.06,,0.8376,,444.01,0.2825,,,,14.1984,28.25,45.550000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S3,Suspension and Brake Assembly,2026-08-02T15:49:22,72.0862,137.19,,0.886,6.910400000000001,434.44,0.1706,,,,19.406,28.05,46.08,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S4,Powertrain Installation,2026-08-02T15:50:46,74.834,137.98,25.83,0.9213,,425.02,0.2074,,14.62,,14.6256,28.78,47.31,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S5,Electrical Installation,2026-08-02T15:52:10,71.396,,24.84,,,,0.2708,12.75,13.84,,14.783999999999999,29.47,47.86,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S6,Interior Assembly,2026-08-02T15:53:48,87.46159999999999,134.33,,,,480.19,0.2194,,,,23.724400000000003,29.5,49.709999999999994,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S7,Door and Glass Assembly,2026-08-02T15:55:08,88.50859999999999,,,,8.7936,475.62,0.2237,,,,8.829600000000001,28.38,49.28,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S8,Wheel and Tyre Assembly,2026-08-02T15:56:29,79.00240000000001,135.81,,0.7638,7.8672,,0.1935,,,,16.678800000000003,30.01,48.839999999999996,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S9,Fluid Filling,2026-08-02T15:57:59,86.5018,,28.88,,8.445599999999999,463.53,,,,8.41,19.35,28.48,49.980000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02096,Hyundai Creta,EX,S10,Final Inspection,2026-08-02T15:59:19,93.74400000000001,129.54,31.44,0.8242,,,0.3081,12.44,15.52,,13.176,28.72,47.87,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S1,Body Preparation,2026-08-02T15:47:30,67.3524,,25.63,0.8421,,446.19,0.2725,,,,16.340400000000002,28.24,46.57,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S2,Underbody Assembly,2026-08-02T15:48:55,66.28160000000001,139.7,,0.8388,,468.1,0.2838,,,,14.5232,29.21,47.35,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S3,Suspension and Brake Assembly,2026-08-02T15:50:24,73.08919999999999,140.84,,0.9254,7.123200000000001,458.76,0.2128,,,,13.6152,30.1,47.589999999999996,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S4,Powertrain Installation,2026-08-02T15:51:59,80.8356,126.04,21.94,0.7594,,461.26,0.2832,,13.44,,17.886000000000003,29.26,45.050000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S5,Electrical Installation,2026-08-02T15:53:22,81.991,,27.54,,,,0.313,12.58,15.8,,5.334,28.57,43.79,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S6,Interior Assembly,2026-08-02T15:54:45,79.832,137.19,,,,487.82,0.2026,,,,15.0664,28.89,45.66,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S7,Door and Glass Assembly,2026-08-02T15:56:18,85.88159999999999,,,,7.8464,425.67,0.2152,,,,24.648000000000003,29.84,47.51,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S8,Wheel and Tyre Assembly,2026-08-02T15:57:53,88.6668,128.35,,0.7591,7.510800000000001,,0.1902,,,,19.434,29.34,46.07,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S9,Fluid Filling,2026-08-02T15:59:32,96.096,,28.13,,8.581599999999998,422.81,,,,9.07,26.5912,28.68,48.95,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02097,Hyundai Creta,S_Plus,S10,Final Inspection,2026-08-02T16:01:09,98.256,139.38,25.04,0.8257,,,0.2647,12.63,14.38,,22.104,29.02,49.09,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02098,Hyundai Creta,S_Plus,S1,Body Preparation,2026-08-02T15:48:14,67.7128,,25.86,0.7315,,416.79,0.2512,,,,9.9792,29.42,46.19,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02098,Hyundai Creta,S_Plus,S2,Underbody Assembly,2026-08-02T15:49:46,66.528,132.28,,0.8419,,443.31,0.3027,,,,12.2496,28.37,46.230000000000004,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02098,Hyundai Creta,S_Plus,S3,Suspension and Brake Assembly,2026-08-02T15:51:20,73.4432,134.27,,0.8814,6.44,440.26,0.2339,,,,13.2432,28.48,48.17,Shift_2,BATCH-2026-W31-B,0,0,NONE
VEH-02098,Hyundai Creta,S_Plus,S4,Powertrain Installation,2026-08-02T15:52:47,69.55160000000001,141.04,25.25,0.8334,,484.06,0.3107,,14.5,,16.0776,28.65,46.32,Shift_2,BATCH-2026-W31-B,0,0,NONE
